"Location","Price","m2","p/m2","Date","Text","hl"
"Gdańsk Śródmieście, Mikołaja Kopernika",1480000.0,76.7,19295.958279009126,"Zaktualizowano: 17.04.2025","Unikatowa lokalizacja w centrum z dala od zgiełku.","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/unikatowa-lokalizacja-w-centrum-z-dala-od-zgielku-ogl65870158.html"
"Gdańsk Zaspa, Aleja Jana Pawła Ii",1599000.0,82.85,19299.939649969827,"Zaktualizowano: 12.04.2025","Gdańsk Zaspa I 4 pokoje I Osiedle Awiator!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/gdansk-zaspa-i-4-pokoje-i-osiedle-awiator-ogl66045206.html"
"Gdańsk",1000000.0,51.6,19379.84496124031," 18 kwietnia 2025","Apartament 51,6 m2 Rezydencja Marina - Gdańsk","https://www.otodom.pl/pl/oferta/apartament-51-6-m2-rezydencja-marina-gdansk-ID4wFHO.html"
"Gdańsk, Letnica",851854.0,43.91,19400.0," 16 kwietnia 2025","Mieszk. 2 pok, 43,91m2, 11p, LETNICA, bez PCC, 122","https://www.otodom.pl/pl/oferta/mieszk-2-pok-43-91m2-11p-letnica-bez-pcc-122-ID4wZIe.html"
"Gdańsk Siedlce",993474.0,51.21,19400.0,"Zaktualizowano: 13.04.2025","2 pokoje | Balkon | Blisko Centrum | Garaż","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/2-pokoje-balkon-blisko-centrum-garaz-ogl65860808.html"
"Gdańsk Młode Miasto, Wałowa",1049000.0,54.07,19400.776770852597,"Zaktualizowano: 28.04.2025","Przestronne mieszkanie tuż przy montowni | Doki |","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/przestronne-mieszkanie-tuz-przy-montowni-doki-ogl66053413.html"
"Gdańsk",829000.0,42.71,19409.974244907517," Dzisiaj o 12:44","Doskonałe mieszkanie w samym sercu Zaspy !!!","https://www.otodom.pl/pl/oferta/doskonale-mieszkanie-w-samym-sercu-zaspy-ID4wfGY.html"
"Gdańsk Zaspa, Franciszka Hynka",829000.0,42.71,19409.974244907517,"Zaktualizowano: dzisiaj","Doskonałe mieszkanie w samym sercu Zaspy !!!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/doskonale-mieszkanie-w-samym-sercu-zaspy-ogl66007593.html"
"Gdańsk Przymorze Małe, Lęborska",1030000.0,53.0,19433.962264150945,"Zaktualizowano: 08.04.2025","Duże 2 pokoje na Przymorzu - Nowa Lęborska","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/duze-2-pokoje-na-przymorzu-nowa-leborska-ogl66045301.html"
"Gdańsk Młode Miasto, Ks. Jerzego Popiełuszki",799000.0,41.05,19464.06820950061,"Zaktualizowano: 01.04.2025","Mieszkanie - Gdańsk Śródmieście","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/mieszkanie-gdansk-srodmiescie-ogl66038972.html"
"Gdańsk, Brzeźno",899000.0,46.0,19543.478260869564," 10 marca 2025","Zysk 9% ROI! Topowa inwestycja 200 m od morza!","https://www.otodom.pl/pl/oferta/zysk-9-roi-topowa-inwestycja-200-m-od-morza-ID4wkbL.html"
"Gdańsk",1799000.0,92.0,19554.347826086956," 24 kwietnia 2025","4-pokojowe, 92mkw, Gdańsk-Jelitkowo, bezpośrednio","https://www.otodom.pl/pl/oferta/4-pokojowe-92mkw-gdansk-jelitkowo-bezposrednio-ID4txsS.html"
"Gdańsk Przymorze Małe, Aleja Rzeczypospolitej",999000.0,51.0,19588.235294117647,"Zaktualizowano: 30.04.2025","Apartament w doskonałej lokalizacji","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/apartament-w-doskonalej-lokalizacji-ogl66041671.html"
"Gdańsk Siedlce",846903.0,42.99,19700.0,"Zaktualizowano: 13.04.2025","2 pokoje | Balkon | Blisko Centrum | Garaż","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/2-pokoje-balkon-blisko-centrum-garaz-ogl65860806.html"
"Gdańsk Letnica, Starowiejska",1180000.0,59.86,19712.66288005346,"Zaktualizowano: 29.04.2025","Piękne z widokiem na morze, 2 miejsca w hali","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/piekne-z-widokiem-na-morze-2-miejsca-w-hali-ogl66015021.html"
"Gdańsk, Śródmieście",890000.0,45.1,19733.92461197339," 26 kwietnia 2025","Inwestycyjnie | Blisko Starówki","https://www.otodom.pl/pl/oferta/inwestycyjnie-blisko-starowki-ID4sDuT.html"
"Gdańsk Oliwa, Obrońców Westerplatte",1640000.0,83.0,19759.036144578313,"Zaktualizowano: 28.04.2025","Zamieszkaj w sercu zabytkowej Oliwy !","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/zamieszkaj-w-sercu-zabytkowej-oliwy-ogl66048894.html"
"Gdańsk Oliwa, Obrońców Westerplatte",1640000.0,83.0,19759.036144578313,"Zaktualizowano: 14.04.2025","Duże mieszkanie w przepięknej okolicy!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/duze-mieszkanie-w-przepieknej-okolicy-ogl66052970.html"
"Gdańsk Śródmieście, Piwna",1095000.0,55.4,19765.34296028881,"Zaktualizowano: 30.04.2025","2 pok. z parkingiem, możliwość zrobienia 3 pok.","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/2-pok-z-parkingiem-mozliwosc-zrobienia-3-pok-ogl66055254.html"
"Gdańsk",1299000.0,65.7,19771.689497716896," 19 kwietnia 2025","3 pokojowe mieszkanie w centrum, otulone lasem","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-centrum-otulone-lasem-ID4w19J.html"
"Gdańsk, Letnica",950000.0,48.0,19791.666666666668," 14 kwietnia 2025","Wyjątkowy ! Apartament Wykończony Przy Plaży Gdańs","https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-wykonczony-przy-plazy-gdans-ID4wX8W.html"
"Gdańsk, Letnica",765000.0,38.64,19798.13664596273," 03 maja 2025","Letnica, 2 pokoje, komfortowe i w pełni wyposażone, wysoki standard","https://www.otodom.pl/pl/oferta/letnica-2-pokoje-komfortowe-i-w-pelni-wyposazone-wysoki-standard-ID4vdbn.html"
"Gdańsk Suchanino, Cygańska Góra",895000.0,45.17,19814.035864511843,"Zaktualizowano: 11.02.2025","2 pokoje z ogrodem w stanie deweloperskim, bez PCC","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/2-pokoje-z-ogrodem-w-stanie-deweloperskim-bez-pcc-ogl65756317.html"
"Gdańsk Śródmieście, Św. Ducha",1090000.0,55.0,19818.18181818182,"Zaktualizowano: 25.04.2025","Stare Miasto | 2 apartamenty | Gotowa inwestycja","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/stare-miasto-2-apartamenty-gotowa-inwestycja-ogl66002705.html"
"Gdańsk Śródmieście, Św. Ducha",1090000.0,55.0,19818.18181818182,"Zaktualizowano: 03.05.2025","Doskonała oferta 2-pak inwestycyjny roi 10%","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/doskonala-oferta-2-pak-inwestycyjny-roi-10-ogl65932560.html"
"Gdańsk, Śródmieście",1880000.0,94.83,19824.94991036592," 08 kwietnia 2025","Apartament 95m2 Gdańsk Śródmieście","https://www.otodom.pl/pl/oferta/apartament-95m2-gdansk-srodmiescie-ID4wbJ6.html"
"Gdańsk Śródmieście, Św. Barbary",1880000.0,94.83,19824.94991036592,"Zaktualizowano: 01.05.2025","Apartament 95m2 Gdańsk Śródmieście","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/apartament-95m2-gdansk-srodmiescie-ogl66003959.html"
"Gdańsk",890000.0,44.86,19839.500668747212," 16 kwietnia 2025","Nowoczesne mieszkanie na Zaspie","https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-na-zaspie-ID4wO9T.html"
"Gdańsk, Śródmieście",639000.0,32.17,19863.22660864159," 17 kwietnia 2025","2 Pokoje | Korzenna | Główne Miasto | Inwestycja","https://www.otodom.pl/pl/oferta/2-pokoje-korzenna-glowne-miasto-inwestycja-ID4tYab.html"
"Gdańsk, Młyniska",1824830.0,91.7,19900.0," 17 kwietnia 2025","4-pokojowe mieszkanie 91m2 + taras Bezpośrednio","https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-91m2-taras-bezposrednio-ID4uo5h.html"
"Gdańsk, Letnica",623467.0,31.33,19900.0," 06 marca 2025","Mieszkanie Letnica piękny widok","https://www.otodom.pl/pl/oferta/mieszkanie-letnica-piekny-widok-ID4wi2S.html"
"Gdańsk, Letnica",837000.0,42.05,19904.875148632582," 22 kwietnia 2025","Wykończony Apartament w Bursztynowej Zatoce","https://www.otodom.pl/pl/oferta/wykonczony-apartament-w-bursztynowej-zatoce-ID4v3k2.html"
"Gdańsk",1720000.0,86.2,19953.596287703014," Dzisiaj o 10:09","200M Do Morza - Gdańsk Jelitkowski Dwór","https://www.otodom.pl/pl/oferta/200m-do-morza-gdansk-jelitkowski-dwor-ID4wEVT.html"
"Gdańsk Przymorze Wielkie, Anastazego Wika-czarnowskiego",1720000.0,86.2,19953.596287703014,"Zaktualizowano: 03.04.2025","200m do morza - Gdańsk Jelitkowski Dwór","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/200m-do-morza-gdansk-jelitkowski-dwor-ogl66033597.html"
"Gdańsk Śródmieście, Św. Ducha",799000.0,40.0,19975.0,"Zaktualizowano: 11.02.2025","Zamieszkaj na starówce.","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/zamieszkaj-na-starowce-ogl65758115.html"
"Gdańsk, Śródmieście",950000.0,47.53,19987.37639385651," 03 maja 2025","Gotowe 2 Pokoje Obok Copernicus| Gumed | Pg","https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-obok-copernicus-gumed-pg-ID4q3hz.html"
"Gdańsk Przymorze Małe, Aleja Rzeczypospolitej",2499000.0,124.98,19995.1992318771,"Zaktualizowano: 02.05.2025","Apartament | 125m2 | 5 pokoi | 17piętro | Widok!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/apartament-125m2-5-pokoi-17pietro-widok-ogl66063309.html"
"Gdańsk, Jasień",751762.0,37.59,19998.98909284384," Dzisiaj o 06:10","Kartuska 66 | gotowe do odbioru |  2-pok. | 5.M15","https://www.otodom.pl/pl/oferta/kartuska-66-gotowe-do-odbioru-2-pok-5-m15-ID4nlXi.html"
"Gdańsk",1340000.0,67.0,20000.0," 09 marca 2025","Mieszkanie 67m2 na Osiedlu ""Oliwa Park""Sprzedam.","https://www.otodom.pl/pl/oferta/mieszkanie-67m2-na-osiedlu-oliwa-park-sprzedam-ID4wjXY.html"
"Gdańsk",850000.0,42.4,20047.169811320757," Dzisiaj o 11:01","Inwestycja przy morzu.- Horyzont","https://www.otodom.pl/pl/oferta/inwestycja-przy-morzu-horyzont-ID4wwA5.html"
"Gdańsk Przymorze Wielkie, Obrońców Wybrzeża",850000.0,42.4,20047.169811320757,"Zaktualizowano: 17.04.2025","Inwestycja przy morzu.- Horyzont","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/inwestycja-przy-morzu-horyzont-ogl66024824.html"
"Gdańsk Siedlce",1616844.0,80.44,20100.0,"Zaktualizowano: 13.04.2025","Ogromny Taras | Blisko Centrum | Winda | Garaż","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/ogromny-taras-blisko-centrum-winda-garaz-ogl65860807.html"
"Gdańsk Śródmieście, Długa Grobla",1150000.0,57.14,20126.006300315017,"Zaktualizowano: 02.05.2025","3 pokojowy apartament w pobliżu gdańskiej Starówki","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/3-pokojowy-apartament-w-poblizu-gdanskiej-starowki-ogl66021302.html"
"Gdańsk",1299000.0,64.2,20233.644859813085," 12 marca 2025","Jelitkowski Dwór/ Blisko morza/ 3 pokoje","https://www.otodom.pl/pl/oferta/jelitkowski-dwor-blisko-morza-3-pokoje-ID4wnMw.html"
"Gdańsk",1450000.0,71.6,20251.396648044694," 01 maja 2025","Mieszkanie  71,6 m2 - blisko morza Gdańsk Zaspa","https://www.otodom.pl/pl/oferta/mieszkanie-71-6-m2-blisko-morza-gdansk-zaspa-ID4v8TV.html"
"Gdańsk",866081.16,42.43,20412.0,"Zaktualizowano: wczoraj","INPRO S.A. - City Park - mieszkanie 2-pok. 42.43 m2","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/inpro-s-a-city-park-mieszkanie-2-pok-42-43-m2-ogl65991433.html"
"Gdańsk Przymorze Małe, Szczecińska",939000.0,45.97,20426.365020665653,"Zaktualizowano: 29.03.2025","2 pokoje na Przymorzu! Zamknięte osiedle!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/2-pokoje-na-przymorzu-zamkniete-osiedle-ogl66026705.html"
"Gdańsk Przymorze Małe, Szczecińska 45",899000.0,44.0,20431.81818181818,"Dodano: 29.04.2025","4 niezależne pokoje, gotowiec inwestycyjny","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/4-niezalezne-pokoje-gotowiec-inwestycyjny-ogl66068215.html"
"Gdańsk Śródmieście, Długa Grobla",799000.0,39.0,20487.17948717949,"Zaktualizowano: 28.04.2025","Przepiękne 2-pok mieszkanie na Śródmieściu","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/przepiekne-2-pok-mieszkanie-na-srodmiesciu-ogl65914598.html"
"Gdańsk Letnica, Sucha",769000.0,37.4,20561.49732620321,"Zaktualizowano: 29.04.2025","Gdańsk Letnica 2 Pokoje Nowe Wykończone Premium","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/gdansk-letnica-2-pokoje-nowe-wykonczone-premium-ogl65985823.html"
"Gdańsk Oliwa, Karwieńska 1K",1834818.88,88.93,20632.170021365117,"Zaktualizowano: 27.03.2025","Apartament 3 pokojowy na ostatnim piętrze z dużym tarasem - Oliwa","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/apartament-3-pokojowy-na-ostatnim-pietrze-z-duzym-tarasem-oliwa-ogl65761648.html"
"Gdańsk Morena, Magellana",1108000.0,53.55,20690.94304388422,"Zaktualizowano: 30.04.2025","Nowoczesne 2-3 pokoje, widok na park, Wrzeszcz.","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/nowoczesne-2-3-pokoje-widok-na-park-wrzeszcz-ogl66067215.html"
"Gdańsk",879828.48,42.43,20736.0,"Zaktualizowano: wczoraj","INPRO S.A. - City Park - mieszkanie 2-pok. 42.43 m2 duża loggia","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/inpro-s-a-city-park-mieszkanie-2-pok-42-43-m2-duza-loggia-ogl65761252.html"
"Gdańsk Sobieszewo, Turystyczna",935000.0,44.98,20787.01645175634,"Zaktualizowano: 07.03.2025","Taniej niż u dewelopera - wyspa sobieszewska","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/taniej-niz-u-dewelopera-wyspa-sobieszewska-ogl65841055.html"
"Gdańsk Śródmieście, Jaglana",890000.0,42.8,20794.392523364488,"Zaktualizowano: 19.02.2025","Apartament w Centrum Gdańska, Idealna inwetycja.","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/apartament-w-centrum-gdanska-idealna-inwetycja-ogl65934997.html"
"Gdańsk Przymorze Małe, Aleja Rzeczypospolitej",1249000.0,60.0,20816.666666666668,"Zaktualizowano: 22.04.2025","3pokoje | piękny widok |2 m-sca w hali |do wejścia","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/3pokoje-piekny-widok-2-m-sca-w-hali-do-wejscia-ogl66041051.html"
"Gdańsk, Letnica",779000.0,37.4,20828.877005347593," 04 kwietnia 2025","Gdańsk Letnica 2 Pokoje Premium ,Morze , Stadion","https://www.otodom.pl/pl/oferta/gdansk-letnica-2-pokoje-premium-morze-stadion-ID4uKJN.html"
"Gdańsk Śródmieście, Złotników",1190000.0,57.1,20840.630472854642,"Zaktualizowano: 03.05.2025","2-pak inwestycyjny - 10 roi % - kamienica z windą!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/2-pak-inwestycyjny-10-roi-kamienica-z-winda-ogl65932561.html"
"Gdańsk, Śródmieście",1690000.0,81.0,20864.197530864196," 16 kwietnia 2025","Klimatyczny parter 100 m2 z ogrodem nad Motławą","https://www.otodom.pl/pl/oferta/klimatyczny-parter-100-m2-z-ogrodem-nad-motlawa-ID4slgN.html"
"Gdańsk, Letnica",1809731.0,86.59,20900.0," 16 marca 2025","Mieszkanie Letnica 86,59 m2 STAROWIEJSKA 48","https://www.otodom.pl/pl/oferta/mieszkanie-letnica-86-59-m2-starowiejska-48-ID4wrXE.html"
"Gdańsk",870000.0,41.5,20963.85542168675," 24 kwietnia 2025","Albatross- Gdańsk Przymorze","https://www.otodom.pl/pl/oferta/albatross-gdansk-przymorze-ID4v6Fi.html"
"Gdańsk, Śródmieście",1700000.0,81.08,20966.94622594968," 20 kwietnia 2025","Dwupoziomowy loft przy Motławie | pod klucz","https://www.otodom.pl/pl/oferta/dwupoziomowy-loft-przy-motlawie-pod-klucz-ID4htIE.html"
"Gdańsk, Śródmieście",1196000.0,57.0,20982.456140350878," 21 kwietnia 2025","Stare Miasto,  3 pokoje z pięknym widokiem na Bazylikę Mariacką","https://www.otodom.pl/pl/oferta/stare-miasto-3-pokoje-z-pieknym-widokiem-na-bazylike-mariacka-ID4wuZk.html"
"Gdańsk Śródmieście, Świętojańska",1196000.0,57.0,20982.456140350878,"Zaktualizowano: 15.04.2025","Mieszkanie z widokiem na Bazylikę Mariacką","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/mieszkanie-z-widokiem-na-bazylike-mariacka-ogl66040607.html"
"Gdańsk",948942.0,45.22,20985.006634232643," 26 kwietnia 2025","Inwestycja | Gotowe Do Odbioru | Blisko Morza","https://www.otodom.pl/pl/oferta/inwestycja-gotowe-do-odbioru-blisko-morza-ID4st73.html"
"Gdańsk Wrzeszcz Dolny, Grudziądzka",1366000.0,65.05,20999.23136049193,"Zaktualizowano: 01.04.2025","Zajezdnia Wrzeszcz! 3 pokoje!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/zajezdnia-wrzeszcz-3-pokoje-ogl66029527.html"
"Gdańsk Śródmieście, Chmielna",966000.0,46.0,21000.0,"Zaktualizowano: 28.04.2025","3 pokoje na Chmielnej","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/3-pokoje-na-chmielnej-ogl66020018.html"
"Gdańsk Śródmieście, Wiosny Ludów",822360.0,39.16,21000.000000000004,"Zaktualizowano: 29.04.2025","Mieszkanie 2-pokojowe w centrum Gdańska.","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/mieszkanie-2-pokojowe-w-centrum-gdanska-ogl65859999.html"
"Gdańsk, Letnica",950000.0,45.2,21017.699115044248," 03 maja 2025","Apartament 2-pokojowy blisko morza","https://www.otodom.pl/pl/oferta/apartament-2-pokojowy-blisko-morza-ID4vcW4.html"
"Gdańsk, Śródmieście",699000.0,33.23,21035.209148359918," 30 marca 2025","Sprzedam Luksusowe Mieszkanie nad Motławą NowaCena","https://www.otodom.pl/pl/oferta/sprzedam-luksusowe-mieszkanie-nad-motlawa-nowacena-ID4wHoj.html"
"Gdańsk Śródmieście, Toruńska",1580000.0,75.0,21066.666666666668,"Zaktualizowano: 28.04.2025","Inwestycja- pakiet 2 mieszkania na Motławą","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/inwestycja-pakiet-2-mieszkania-na-motlawa-ogl65991622.html"
"Gdańsk Morena, Stanisława Lema",1720000.0,81.36,21140.609636184858,"Zaktualizowano: 24.04.2025","Penthouse z panoramicznym widokiem na Zatokę","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/penthouse-z-panoramicznym-widokiem-na-zatoke-ogl65910866.html"
"Gdańsk, Wrzeszcz",1600000.0,75.68,21141.64904862579," 03 maja 2025","Zajezdnia Wrzeszcz | 3 Pokoje | Przestrzenne","https://www.otodom.pl/pl/oferta/zajezdnia-wrzeszcz-3-pokoje-przestrzenne-ID4t6l3.html"
"Gdańsk Aniołki, E. Orzeszkowej 7",1180000.0,55.64,21207.764198418405,"Zaktualizowano: dzisiaj","Orzeszkowej 7 - M10","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-pierwotny/orzeszkowej-7-m10-ogl65450443.html"
"Gdańsk, Letnica",1799000.0,84.72,21234.65533522191," 18 kwietnia 2025","Wyjątkowa nieruchomość Brzeźno\Letnica","https://www.otodom.pl/pl/oferta/wyjatkowa-nieruchomosc-brzezno-letnica-ID4uE1U.html"
"Gdańsk",1149000.0,54.0,21277.777777777777," 05 kwietnia 2025","Jelitkowski Dwór | Morze i Park | Remont 2025","https://www.otodom.pl/pl/oferta/jelitkowski-dwor-morze-i-park-remont-2025-ID4wOIS.html"
"Gdańsk Przymorze Małe, Aleja Rzeczypospolitej",980000.0,45.88,21360.06974716652,"Zaktualizowano: 28.04.2025","Mieszkanie z widokiem na zatokę","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/mieszkanie-z-widokiem-na-zatoke-ogl66050524.html"
"Gdańsk Przymorze Wielkie",980000.0,45.88,21360.06974716652,"Zaktualizowano: 30.04.2025","Mieszkanie z widokiem na zatokę","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/mieszkanie-z-widokiem-na-zatoke-ogl66061203.html"
"Gdańsk Przymorze Wielkie, Jelitkowski Dwór",749000.0,35.0,21400.0,"Zaktualizowano: 11.02.2025","Mieszkanie 2-pokojowe blisko morza","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/mieszkanie-2-pokojowe-blisko-morza-ogl65805785.html"
"Gdańsk, Olszynka",1200000.0,56.0,21428.571428571428," Dzisiaj o 08:26","Mieszkanie 56,4 M2 ulica Chłodna Starówka Gdańsk Parter 2 pokoje","https://www.olx.pl/d/oferta/mieszkanie-56-4-m2-ulica-chlodna-starowka-gdansk-parter-2-pokoje-CID3-ID13AZS9.html"
"Gdańsk, Letnica",1200000.0,56.0,21428.571428571428," 03 maja 2025","Porto 3 pokojowy apartament brak PCC Gdańsk Letnica","https://www.olx.pl/d/oferta/porto-3-pokojowy-apartament-brak-pcc-gdansk-letnica-CID3-ID14va8H.html"
"Gdańsk Śródmieście, Wałowa",750000.0,35.0,21428.571428571428,"Zaktualizowano: dzisiaj","Piękne mieszkanie w Centrum","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/piekne-mieszkanie-w-centrum-ogl65963556.html"
"Gdańsk, Wrzeszcz",855000.0,39.77,21498.61704802615," 06 marca 2025","2 Pokoje/ Zajezdnia Wrzeszcz/ świetna lokalizacja","https://www.otodom.pl/pl/oferta/2-pokoje-zajezdnia-wrzeszcz-swietna-lokalizacja-ID4wi46.html"
"Gdańsk Śródmieście, Ogarna",1199000.0,55.76,21502.86944045911,"Zaktualizowano: 07.04.2025","Gotowy apartament w sercu Starówki! Od zaraz!","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/gotowy-apartament-w-sercu-starowki-od-zaraz-ogl65991401.html"
"Gdańsk Śródmieście, Mikołaja Kopernika",1450000.0,67.38,21519.73879489463,"Zaktualizowano: 22.04.2025","Wyjątkowy apartament z pięknym widokiem Aniołki","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/wyjatkowy-apartament-z-pieknym-widokiem-aniolki-ogl66006172.html"
"Gdańsk, Aniołki",910000.0,42.25,21538.46153846154," 12 kwietnia 2025","Designerski apartament blisko starówki i Gumed","https://www.otodom.pl/pl/oferta/designerski-apartament-blisko-starowki-i-gumed-ID4opf5.html"
"Gdańsk, Wrzeszcz",905000.0,42.0,21547.619047619046," Dzisiaj o 11:50","przytulne, słoneczne mieszkanie 2 pok na Garnizonie !!","https://www.otodom.pl/pl/oferta/przytulne-sloneczne-mieszkanie-2-pok-na-garnizonie-ID4vexx.html"
"Gdańsk Śródmieście, Angielska Grobla",1699000.0,78.77,21569.12530151073,"Zaktualizowano: 01.05.2025","Apartament 78m2 Angielska Grobla","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/apartament-78m2-angielska-grobla-ogl66003958.html"
"Gdańsk Śródmieście, Św. Ducha",1199000.0,55.4,21642.59927797834,"Zaktualizowano: 08.04.2025","Gdańsk | Inwestycja | Winda Nowe budownictwo","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/gdansk-inwestycja-winda-nowe-budownictwo-ogl65820111.html"
"Gdańsk Przymorze Wielkie, Jelitkowski Dwór",749000.0,34.5,21710.144927536232,"Zaktualizowano: 22.04.2025","Spacerem na plażę | Park Reagana | Od zaraz","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/spacerem-na-plaze-park-reagana-od-zaraz-ogl66028609.html"
"Gdańsk, Wrzeszcz",695000.0,32.0,21718.75," 03 kwietnia 2025","Mieszkanie 2 pokojowe, Centrum Wrzeszcza Jesionowa","https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-centrum-wrzeszcza-jesionowa-ID4wMuO.html"
"Gdańsk, Wrzeszcz",895000.0,41.16,21744.4120505345," 21 marca 2025","GARNIZON - sprzedam mieszkanie, 2 pokoje, 41,16 m","https://www.otodom.pl/pl/oferta/garnizon-sprzedam-mieszkanie-2-pokoje-41-16-m-ID4wxHp.html"
"Gdańsk",1192460.0,54.7,21800.0," 26 kwietnia 2025","CZARNY DWÓR 12 piętro !!!","https://www.otodom.pl/pl/oferta/czarny-dwor-12-pietro-ID4rr5d.html"
"Gdańsk Śródmieście, Wałowa",995000.0,45.61,21815.391361543523,"Zaktualizowano: 25.04.2025","Mieszkanie z ogródkiem w sercu Gdańska","https://ogloszenia.trojmiasto.pl/nieruchomosci-sprzedam-rynek-wtorny/mieszkanie-z-ogrodkiem-w-sercu-gdanska-ogl66019360.html"
"Gdańsk, Letnica",939000.0,43.0,21837.20930232558," 25 kwietnia 2025","Sprzedam Nowe Mieszkanie w Gdańsku","https://www.otodom.pl/pl/oferta/sprzedam-nowe-mieszkanie-w-gdansku-ID4v7NC.html"
"Gdańsk, Brzeźno",995000.0,45.46,21887.373515178177," 08 kwietnia 2025","Nowe osiedle, blisko morza, 2 miejsca postojowe","https://www.otodom.pl/pl/oferta/nowe-osiedle-blisko-morza-2-miejsca-postojowe-ID4wOfX.html"
"Gdańsk",1210000.0,55.14,21944.142183532826," 05 kwietnia 2025","Zaspa Vvita 3 pokoje na 11p.","https://www.otodom.pl/pl/oferta/zaspa-vvita-3-pokoje-na-11p-ID4wOAc.html"
